distance,linear_encoder_position,measurement_delta,linear_encoder_timestamp,distance_timestamp,measurement_time_delta
"[0.5574207086618301, 0]",0,0.5574207086618301,1711818882.4916277,1711818882.5717013,0.08007359504699707
"[0.5570993150804127, 0]",0,0.5570993150804127,1711818882.6242425,1711818882.704077,0.0798344612121582
"[0.583074263746236, 0]",0,0.583074263746236,1711818882.8163803,1711818882.8965728,0.08019256591796875
"[0.59458819662012, 0]",0,0.59458819662012,1711818882.9497044,1711818883.0282757,0.07857131958007812
"[0.5759176586059208, 0]",0,0.5759176586059208,1711818883.0813053,1711818883.1620982,0.08079290390014648
"[0.5744535276316612, 0]",0,0.5744535276316612,1711818883.275681,1711818883.356906,0.08122491836547852
"[0.5731612330884358, 0]",0,0.5731612330884358,1711818883.4090283,1711818883.4894059,0.08037757873535156
"[0.570087504267623, 0]",0,0.570087504267623,1711818883.5445058,1711818883.6260867,0.08158087730407715
"[0.5797236044313231, 0]",0,0.5797236044313231,1711818883.7356563,1711818883.8182223,0.0825660228729248
"[0.5713441233140538, 0]",0,0.5713441233140538,1711818883.8708055,1711818883.9528975,0.0820920467376709
"[0.5688043465973677, 0]",0,0.5688043465973677,1711818884.009993,1711818884.0965686,0.08657550811767578
"[0.5733046330465782, 0]",0,0.5733046330465782,1711818884.1970985,1711818884.279131,0.08203244209289551
"[0.5956448458388944, 0]",0,0.5956448458388944,1711818884.337646,1711818884.4241107,0.08646464347839355
"[0.5916931438457328, 0]",0,0.5916931438457328,1711818884.4763772,1711818884.557133,0.08075571060180664
"[0.5689135695436763, 0]",0,0.5689135695436763,1711818884.6271293,1711818884.7066662,0.07953691482543945
"[0.5682323012795568, 0]",0,0.5682323012795568,1711818884.7863216,1711818884.8661869,0.0798652172088623
"[0.5747553180880183, 0]",0,0.5747553180880183,1711818884.917734,1711818884.996897,0.0791630744934082
"[0.5696133031303221, 0]",0,0.5696133031303221,1711818885.0836594,1711818885.1635695,0.0799100399017334
"[0.5698390640283474, 0]",0,0.5698390640283474,1711818885.2185886,1711818885.2989755,0.08038687705993652
"[0.5771053394214773, 0]",0,0.5771053394214773,1711818885.3516457,1711818885.4308043,0.07915854454040527
"[0.5698816439142208, 0]",0,0.5698816439142208,1711818885.541838,1711818885.6229424,0.08110451698303223
"[0.5736149053803875, 0]",0,0.5736149053803875,1711818885.6759887,1711818885.7556913,0.07970261573791504
"[0.5756486032509214, 0]",0,0.5756486032509214,1711818885.8120873,1711818885.8913233,0.07923603057861328
"[0.5713064139439084, 0]",0,0.5713064139439084,1711818886.00643,1711818886.0874653,0.08103537559509277
"[0.5706705531014956, 0]",0,0.5706705531014956,1711818886.1400416,1711818886.220613,0.08057141304016113
"[0.5776781938164837, 0]",0,0.5776781938164837,1711818886.2736375,1711818886.353219,0.07958149909973145
"[0.5715940599000771, 0]",0,0.5715940599000771,1711818886.4704952,1711818886.5521317,0.08163642883300781
"[0.5780418982088811, 0]",0,0.5780418982088811,1711818886.6057386,1711818886.6867568,0.08101820945739746
"[0.5716586829785406, 0]",0,0.5716586829785406,1711818886.7385292,1711818886.8191044,0.08057522773742676
"[0.5840179157129447, 0]",0,0.5840179157129447,1711818886.9270837,1711818887.0096507,0.08256697654724121
"[0.5881176280299945, 0]",0,0.5881176280299945,1711818887.0616562,1711818887.1425333,0.08087706565856934
"[0.5745204716194355, 0]",0,0.5745204716194355,1711818887.1975734,1711818887.2788093,0.08123588562011719
"[0.5798278979834748, 0]",0,0.5798278979834748,1711818887.384566,1711818887.4743965,0.08983039855957031
"[0.5799510048551103, 0]",0,0.5799510048551103,1711818887.5368874,1711818887.618662,0.08177471160888672
"[0.5737254937931088, 0]",0,0.5737254937931088,1711818887.672673,1711818887.7534878,0.08081483840942383
"[0.5821304989303304, 0]",0,0.5821304989303304,1711818887.8258376,1711818887.907259,0.0814213752746582
"[0.5792671318885988, 0]",0,0.5792671318885988,1711818887.9627702,1711818888.04234,0.07956981658935547
"[0.5801217485723736, 0]",0,0.5801217485723736,1711818888.0953653,1711818888.1751795,0.07981419563293457
"[0.5986421088655349, 0]",0,0.5986421088655349,1711818888.2857907,1711818888.3655303,0.07973957061767578
"[0.5741785521372159, 0]",0,0.5741785521372159,1711818888.4192643,1711818888.4983325,0.07906818389892578
"[0.5806038124710999, 0]",0,0.5806038124710999,1711818888.5498705,1711818888.6326308,0.08276033401489258
"[0.5751530166755289, 0]",0,0.5751530166755289,1711818888.772811,1711818888.8530114,0.0802004337310791
"[0.5922970051565627, 0]",0,0.5922970051565627,1711818888.90642,1711818888.9854388,0.07901883125305176
"[0.5824927936156142, 0]",0,0.5824927936156142,1711818889.0386143,1711818889.119173,0.08055877685546875
"[0.5713110711182684, 0]",0,0.5713110711182684,1711818889.1937764,1711818889.275874,0.08209753036499023
"[0.5728887074588612, 0]",0,0.5728887074588612,1711818889.3284242,1711818889.4130824,0.08465814590454102
"[0.576711282329568, 0]",0,0.576711282329568,1711818889.481254,1711818889.5664907,0.0852365493774414
"[0.5763702078292858, 0]",0,0.5763702078292858,1711818889.661509,1711818889.7420945,0.08058547973632812
"[0.5783827445314718, 0]",0,0.5783827445314718,1711818889.7961075,1711818889.8776655,0.0815579891204834
"[0.5870442637686175, 0]",0,0.5870442637686175,1711818889.931263,1711818890.0140812,0.08281826972961426
"[0.585121142937061, 0]",0,0.585121142937061,1711818890.1216578,1711818890.1996918,0.0780339241027832
"[0.5773354182151321, 0]",0,0.5773354182151321,1711818890.253231,1711818890.3327804,0.07954931259155273
"[0.585739875419782, 0]",0,0.585739875419782,1711818890.387003,1711818890.4663541,0.07935118675231934
"[0.5792472849958231, 0]",0,0.5792472849958231,1711818890.5823095,1711818890.662873,0.08056354522705078
"[0.5767681687454601, 0]",0,0.5767681687454601,1711818890.719443,1711818890.7994707,0.08002758026123047
"[0.6051378820429347, 0]",0,0.6051378820429347,1711818890.8530161,1711818890.9327304,0.07971429824829102
"[0.5696439175916646, 0]",0,0.5696439175916646,1711818891.0263357,1711818891.1082196,0.08188390731811523
"[0.5734109037699688, 0]",0,0.5734109037699688,1711818891.1612213,1711818891.2403955,0.07917428016662598
"[0.5688103781591816, 0]",0,0.5688103781591816,1711818891.2948468,1711818891.3756807,0.08083391189575195
"[0.5865665087566126, 0]",0,0.5865665087566126,1711818891.4923787,1711818891.5723038,0.0799250602722168
"[0.5799959256088347, 0]",0,0.5799959256088347,1711818891.6271062,1711818891.7065783,0.07947206497192383
"[0.5892794181144313, 0]",0,0.5892794181144313,1711818891.761198,1711818891.8407629,0.07956480979919434
"[0.6831943397678497, 0]",0,0.6831943397678497,1711818891.9563012,1711818892.0369093,0.08060812950134277
"[0.621012825569144, 0]",0,0.621012825569144,1711818892.0908465,1711818892.1704035,0.07955694198608398
"[0.6019090718889123, 0]",0,0.6019090718889123,1711818892.2230072,1711818892.303008,0.0800008773803711
"[0.6026282016336058, 0]",0,0.6026282016336058,1711818892.4015756,1711818892.4821002,0.08052468299865723
"[0.609153903119512, 0]",0,0.609153903119512,1711818892.5336425,1711818892.6132243,0.07958173751831055
"[0.6543122485334872, 0]",0,0.6543122485334872,1711818892.6685271,1711818892.7510893,0.08256220817565918
"[0.5990171886628998, 0]",0,0.5990171886628998,1711818892.8986888,1711818892.981707,0.08301830291748047
"[0.5862900756591617, 0]",0,0.5862900756591617,1711818893.0363045,1711818893.1168656,0.08056116104125977
"[0.588742484429509, 0]",0,0.588742484429509,1711818893.3080673,1711818893.3889084,0.080841064453125
"[0.5843489886277968, 0]",0,0.5843489886277968,1711818893.4431584,1711818893.5242903,0.0811319351196289
"[0.5816215123221192, 0]",0,0.5816215123221192,1711818893.5869017,1711818893.6664622,0.07956051826477051
"[0.5927120049885808, 0]",0,0.5927120049885808,1711818893.7778313,1711818893.8594437,0.08161234855651855
"[0.5900580074193814, 0]",0,0.5900580074193814,1711818893.912442,1711818893.9944208,0.08197879791259766
"[0.6182474944380502, 0]",0,0.6182474944380502,1711818894.052324,1711818894.1328707,0.08054661750793457
"[0.5924129734542853, 0]",0,0.5924129734542853,1711818894.241502,1711818894.3200672,0.07856512069702148
"[0.586751585334298, 0]",0,0.586751585334298,1711818894.3740726,1711818894.4545193,0.08044672012329102
"[0.6191891589110843, 0]",0,0.6191891589110843,1711818894.507868,1711818894.5879033,0.08003520965576172
"[0.6138690635010601, 0]",0,0.6138690635010601,1711818894.6846764,1711818894.7695584,0.08488202095031738
"[0.5933337213021744, 0]",0,0.5933337213021744,1711818894.830666,1711818894.9156215,0.08495545387268066
"[0.6552333589376088, 0]",0,0.6552333589376088,1711818894.972974,1711818895.0595303,0.08655619621276855
"[0.780890459196899, 0]",0,0.780890459196899,1711818896.05717,1711818896.1365216,0.07935166358947754
"[0.2928745453519145, 0]",0,0.2928745453519145,1711818896.2725978,1711818896.3542435,0.08164572715759277
"[0.31692588230355156, 0]",0,0.31692588230355156,1711818897.434921,1711818897.5131643,0.07824325561523438
"[0.92724155366733, 0]",0,0.92724155366733,1711818897.5708532,1711818897.6505144,0.07966113090515137
"[0.30665954505774307, 0]",0,0.30665954505774307,1711818897.702092,1711818897.7854302,0.08333826065063477
"[0.27833340740540957, 0]",0,0.27833340740540957,1711818898.1496737,1711818898.2282448,0.07857108116149902
"[0.25770975057896106, 0]",0,0.25770975057896106,1711818903.1233842,1711818903.2032342,0.0798499584197998
"[0.22846309492586206, 0]",0,0.22846309492586206,1711818903.2594428,1711818903.3399947,0.0805518627166748
"[0.6976858308842676, 0]",0,0.6976858308842676,1711818904.1276317,1711818904.2058027,0.0781710147857666
"[0.7966096157690206, 0]",0,0.7966096157690206,1711818904.799765,1711818904.884969,0.08520388603210449
"[0.7291230526919689, 0]",0,0.7291230526919689,1711818906.4261887,1711818906.504206,0.0780172348022461
"[0.7120425817475723, 0]",0,0.7120425817475723,1711818907.096529,1711818907.1761973,0.07966828346252441
"[0.6297991264227953, 0]",0,0.6297991264227953,1711818909.0166638,1711818909.097581,0.0809171199798584
