distance,linear_encoder_position,measurement_delta,linear_encoder_timestamp,distance_timestamp,measurement_time_delta
"[0, 0]",0,0,1711821614.11432,1711821614.195908,0.0815880298614502
"[0, 0]",0,0,1711821614.2487392,1711821614.3277807,0.0790414810180664
"[0, 0]",0,0,1711821614.3813436,1711821614.4598458,0.07850217819213867
"[0, 0]",0,0,1711821614.5615683,1711821614.6415894,0.08002114295959473
"[0, 0]",0,0,1711821614.695765,1711821614.7750845,0.07931947708129883
"[0, 0]",0,0,1711821614.8270867,1711821614.9069674,0.0798807144165039
"[0, 0]",0,0,1711821615.0215337,1711821615.101055,0.07952117919921875
"[0, 0]",0,0,1711821615.1538656,1711821615.2329953,0.07912969589233398
"[0, 0]",0,0,1711821615.287033,1711821615.3686056,0.0815725326538086
"[0, 0]",0,0,1711821615.4791822,1711821615.5578334,0.07865118980407715
"[0, 0]",0,0,1711821615.6098402,1711821615.6904087,0.08056855201721191
"[0, 0]",0,0,1711821615.7429574,1711821615.8223739,0.07941651344299316
"[0, 0]",0,0,1711821615.9448571,1711821616.0257564,0.08089923858642578
"[0, 0]",0,0,1711821616.0792792,1711821616.1588545,0.0795753002166748
"[0.15498928597788442, 0]",0,0.15498928597788442,1711821616.2149324,1711821616.2952263,0.08029389381408691
"[0, 0]",0,0,1711821616.3914618,1711821616.4730422,0.08158040046691895
"[0, 0]",0,0,1711821616.554617,1711821616.6336439,0.07902693748474121
"[0, 0]",0,0,1711821616.6851828,1711821616.7647562,0.07957339286804199
"[0, 0]",0,0,1711821616.8371394,1711821616.918986,0.08184671401977539
"[0, 0]",0,0,1711821616.9735556,1711821617.0531433,0.07958769798278809
"[0, 0]",0,0,1711821617.1051495,1711821617.185414,0.08026456832885742
"[0, 0]",0,0,1711821617.2948806,1711821617.376729,0.0818483829498291
