distance,linear_encoder_position,measurement_delta,linear_encoder_timestamp,distance_timestamp,measurement_time_delta
"[0.6866224120149726, 0]",6145,6144.313377587985,1711823048.1058815,1711823048.097531,0.008350372314453125
"[0.6889379009078123, 0]",6973,6972.311062099092,1711823048.2461772,1711823048.2363863,0.009790897369384766
"[0, 0]",8621,8621,1711823048.4267726,1711823048.4160442,0.01072835922241211
"[0.71259484225104, 0]",9550,9549.28740515775,1711823048.5672576,1711823048.5572734,0.009984254837036133
"[0.718714860676512, 0]",10719,10718.281285139323,1711823048.7070744,1711823048.6987512,0.008323192596435547
"[0.6948562304200107, 0]",11956,11955.30514376958,1711823048.8982105,1711823048.8902884,0.007922172546386719
"[0.6819123993769638, 0]",13059,13058.318087600623,1711823049.0379179,1711823049.0306711,0.007246732711791992
"[0.6859438167811089, 0]",14269,14268.314056183219,1711823049.1682386,1711823049.1659832,0.0022554397583007812
"[0.7159885177710744, 0]",16566,16565.28401148223,1711823049.349125,1711823049.344082,0.0050427913665771484
"[0.7027674689265014, 0]",18952,18951.297232531073,1711823049.478995,1711823049.4769967,0.001998424530029297
"[0.6993693653914543, 0]",20950,20949.300630634607,1711823049.6189387,1711823049.6073997,0.011538982391357422
"[0.6973606757672801, 0]",23728,23727.302639324233,1711823049.7994661,1711823049.7974515,0.002014636993408203
"[0.6973839231515835, 0]",25934,25933.30261607685,1711823049.939755,1711823049.929719,0.010035991668701172
"[0.687172684477902, 0]",27141,27140.312827315523,1711823050.0799975,1711823050.0734131,0.0065844058990478516
"[0.6978051453775646, 0]",30378,30377.302194854623,1711823050.2605789,1711823050.2530804,0.007498502731323242
"[0, 0]",33279,33279,1711823050.4006777,1711823050.3914587,0.009218931198120117
"[0.7150676893899189, 0]",35296,35295.28493231061,1711823050.5311458,1711823050.529145,0.0020008087158203125
"[0, 0]",37564,37564,1711823050.7317243,1711823050.7217093,0.010015010833740234
"[0.7313815699734766, 0]",40307,40306.268618430026,1711823050.9216073,1711823050.9176369,0.00397038459777832
"[0.7042291165550706, 0]",42222,42221.295770883444,1711823051.0718913,1711823051.0651984,0.0066928863525390625
"[0.7418992049118874, 0]",43799,43798.25810079509,1711823051.252536,1711823051.2453628,0.007173299789428711
"[0.717696974089594, 0]",44653,44652.28230302591,1711823051.402848,1711823051.3982944,0.004553556442260742
"[0.6856673888269753, 0]",46523,46522.314332611175,1711823051.5930731,1711823051.5863955,0.0066776275634765625
"[0.694199435785643, 0]",47881,47880.305800564216,1711823051.7339041,1711823051.7230062,0.01089787483215332
"[0.6953462441187883, 0]",49148,49147.304653755884,1711823051.8736882,1711823051.8652499,0.008438348770141602
"[0.7640618686788745, 0]",51185,51184.23593813132,1711823052.0533893,1711823052.0523894,0.0009999275207519531
"[0.7108615312683209, 0]",52129,52128.28913846873,1711823052.1945813,1711823052.1874313,0.007149934768676758
"[0.7052914844047484, 0]",52870,52869.2947085156,1711823052.333984,1711823052.3267944,0.007189512252807617
"[0.7051490968998809, 0]",54427,54426.2948509031,1711823052.514933,1711823052.5117955,0.0031375885009765625
"[0.6991427672356711, 0]",55731,55730.30085723277,1711823052.6552339,1711823052.6443484,0.010885477066040039
"[0.6943336726960185, 0]",56656,56655.3056663273,1711823052.7957323,1711823052.7864084,0.009323835372924805
"[0.6934486436894634, 0]",58122,58121.30655135631,1711823052.975889,1711823052.9680142,0.007874727249145508
"[0.692615366412602, 0]",58940,58939.30738463359,1711823053.1161628,1711823053.1105394,0.005623340606689453
"[0.7109082872174508, 0]",59823,59822.28909171278,1711823053.256125,1711823053.2495599,0.006565093994140625
"[0.6887851966519143, 0]",61444,61443.31121480335,1711823053.4663718,1711823053.4563699,0.010001897811889648
"[0.687695819501083, 0]",62648,62647.3123041805,1711823053.6272104,1711823053.6162899,0.010920524597167969
"[0.703158039592351, 0]",63020,63019.29684196041,1711823053.7681787,1711823053.7591527,0.009026050567626953
"[0.6875060733924507, 0]",63020,63019.312493926605,1711823053.9481778,1711823053.9385314,0.009646415710449219
"[0.7057377283979626, 0]",63020,63019.2942622716,1711823054.089081,1711823054.0817418,0.0073392391204833984
"[0.6939257648542438, 0]",63020,63019.306074235144,1711823054.2792356,1711823054.2711654,0.008070230484008789
"[0.6912790071951391, 0]",63020,63019.308720992805,1711823054.419339,1711823054.4107745,0.008564472198486328
"[0.687201164333044, 0]",63020,63019.312798835665,1711823054.5503,1711823054.5469139,0.0033860206604003906
"[0.6958247637208302, 0]",63020,63019.30417523628,1711823054.6899724,1711823054.682517,0.007455348968505859
"[0.6882781610478097, 0]",63020,63019.31172183895,1711823054.8804803,1711823054.8785803,0.0018999576568603516
"[0.690791956724263, 0]",63020,63019.309208043276,1711823055.0207853,1711823055.0125794,0.008205890655517578
"[0.6944521488822517, 0]",63020,63019.305547851116,1711823055.210756,1711823055.205737,0.005018949508666992
"[0.6861343884752245, 0]",63020,63019.313865611526,1711823055.3510904,1711823055.3447528,0.006337642669677734
"[0.6849140741846386, 0]",63019,63018.31508592582,1711823055.4917605,1711823055.4825833,0.009177207946777344
"[0.6871284215303228, 0]",62311,62310.31287157847,1711823055.7020211,1711823055.6950126,0.007008552551269531
"[0.6999466047450746, 0]",59986,59985.30005339526,1711823055.8323524,1711823055.830371,0.001981496810913086
"[0.6880800655825926, 0]",56911,56910.311919934415,1711823055.9729435,1711823055.9659483,0.006995201110839844
"[0.6868073854988984, 0]",52822,52821.3131926145,1711823056.133529,1711823056.1326118,0.0009171962738037109
"[0.6958734750595881, 0]",48666,48665.30412652494,1711823056.2940876,1711823056.2866845,0.007403135299682617
"[0.6960236598375413, 0]",45663,45662.30397634016,1711823056.4341185,1711823056.4283853,0.0057332515716552734
"[0.6917654296674074, 0]",43644,43643.30823457033,1711823056.6353738,1711823056.630371,0.005002737045288086
"[0.6894242354714599, 0]",39723,39722.31057576453,1711823056.8447094,1711823056.8410225,0.0036869049072265625
"[0.6884267250337379, 0]",34367,34366.311573274965,1711823057.0954106,1711823057.0878596,0.007550954818725586
"[0.7027362037672207, 0]",31592,31591.297263796234,1711823057.235508,1711823057.2297235,0.005784511566162109
"[0.6921802639696011, 0]",28738,28737.30781973603,1711823057.3762944,1711823057.371001,0.005293369293212891
"[0.6924060084716979, 0]",24662,24661.30759399153,1711823057.5963988,1711823057.5901449,0.006253957748413086
"[0.6846042334398912, 0]",22462,22461.31539576656,1711823057.7365294,1711823057.727097,0.009432315826416016
"[0.7023924282501064, 0]",19752,19751.29760757175,1711823057.9469132,1711823057.9402392,0.006674051284790039
"[0.7662637809230748, 0]",18428,18427.233736219077,1711823058.0872047,1711823058.0790162,0.008188486099243164
"[0.7006740121468841, 0]",15867,15866.299325987853,1711823058.2279394,1711823058.2159433,0.011996030807495117
"[0.6945709959209253, 0]",13671,13670.305429004078,1711823058.3679252,1711823058.3595295,0.008395671844482422
"[0.6961589555271395, 0]",11124,11123.303841044473,1711823058.5483541,1711823058.5384052,0.009948968887329102
"[0.7222060879855076, 0]",8846,8845.277793912015,1711823058.6881633,1711823058.6779883,0.010174989700317383
"[0.6984135172562008, 0]",5924,5923.301586482744,1711823058.868833,1711823058.861836,0.006997108459472656
"[0.7155306066738579, 0]",2916,2915.284469393326,1711823059.0192838,1711823059.0111084,0.008175373077392578
"[0.7303492986407919, 0]",1193,1192.2696507013593,1711823059.1589406,1711823059.151172,0.0077686309814453125
"[0.6942166742259859, 0]",-1812,1812.694216674226,1711823059.360635,1711823059.357949,0.002686023712158203
"[0.7204531658565352, 0]",-3999,3999.7204531658567,1711823059.5225482,1711823059.5195553,0.002992868423461914
"[0.7006711358248545, 0]",-7011,7011.700671135824,1711823059.7653818,1711823059.7543242,0.011057615280151367
"[0.6916680516756184, 0]",-8611,8611.691668051675,1711823059.8971872,1711823059.8961873,0.0009999275207519531
"[0.6845540447016145, 0]",-10141,10141.684554044701,1711823060.0390103,1711823060.029329,0.009681224822998047
"[0.6979137845997734, 0]",-11796,11796.6979137846,1711823060.1712756,1711823060.1679783,0.0032973289489746094
"[0.6967171909299725, 0]",-12532,12532.69671719093,1711823060.374587,1711823060.3631241,0.011462926864624023
"[0.6895177457234343, 0]",-12532,12532.689517745723,1711823060.5063696,1711823060.5022504,0.004119157791137695
"[0.6967548446733399, 0]",-12532,12532.696754844674,1711823060.6679254,1711823060.6652563,0.002669095993041992
"[0.7139975835584005, 0]",0,0.7139975835584005,1711823060.7992418,1711823060.7982419,0.0009999275207519531
"[0.6848633341303735, 0]",-12528,12528.68486333413,1711823060.9315858,1711823060.9271703,0.0044155120849609375
"[0.7010001733513241, 0]",-12482,12482.70100017335,1711823061.0727737,1711823061.06497,0.007803678512573242
"[0.7086778883083809, 0]",-12482,12482.708677888308,1711823061.2755928,1711823061.270359,0.0052337646484375
"[0.6936496898577035, 0]",-12482,12482.693649689858,1711823061.4179263,1711823061.4093292,0.008597135543823242
"[0.6936612380606311, 0]",-12524,12524.693661238061,1711823061.5893347,1711823061.5821595,0.0071752071380615234
"[0.6855404145263002, 0]",-12521,12521.685540414526,1711823061.7328725,1711823061.730873,0.001999378204345703
"[0.6857962285717031, 0]",-12519,12519.685796228572,1711823061.874649,1711823061.8680634,0.006585597991943359
"[0.6976179050625476, 0]",-12519,12519.697617905063,1711823062.017273,1711823062.0126953,0.00457763671875
"[0.688874716136911, 0]",-12523,12523.688874716137,1711823062.2199063,1711823062.2118714,0.008034944534301758
"[0.6896368707852378, 0]",-12524,12524.689636870786,1711823062.3519232,1711823062.349923,0.0020003318786621094
"[0.6818114717313892, 0]",-12524,12524.681811471732,1711823062.5132506,1711823062.5091548,0.004095792770385742
"[0.7988168903070507, 0]",-12520,12520.798816890307,1711823062.655195,1711823062.646301,0.008893966674804688
"[0, 0]",-12520,12520,1711823062.7976336,1711823062.787765,0.009868621826171875
"[0, 0]",12521,12521,1711823062.9288611,1711823062.9288611,0.0
"[0, 0]",-12521,12521,1711823063.1117249,1711823063.107349,0.004375934600830078
"[0, 0]",-12520,12520,1711823063.2435646,1711823063.2401059,0.003458738327026367
"[0.7113798161552239, 0]",-12520,12520.711379816155,1711823063.4252954,1711823063.4175818,0.0077135562896728516
"[0.7219358707671761, 0]",-12520,12520.721935870768,1711823063.5573962,1711823063.553409,0.00398707389831543
"[0.6957077589025727, 0]",-12520,12520.695707758903,1711823063.7196736,1711823063.7160163,0.0036573410034179688
"[0.6952073338722856, 0]",-12520,12520.695207333873,1711823063.8512938,1711823063.8474984,0.0037953853607177734
"[1.2036636562442182, 0]",-12520,12521.203663656244,1711823064.0439687,1711823064.0340896,0.009879112243652344
"[0.6924314149445217, 0]",-12520,12520.692431414944,1711823064.1860695,1711823064.1784549,0.007614612579345703
"[0.6940924338365728, 0]",-12520,12520.694092433836,1711823064.3592348,1711823064.3551102,0.004124641418457031
"[0.7140382085385379, 0]",-12520,12520.714038208538,1711823064.4903917,1711823064.4883683,0.002023458480834961
"[0.7197287187267114, 0]",-12520,12520.719728718726,1711823064.6218235,1711823064.619791,0.0020325183868408203
"[0.7130589923587334, 0]",-12520,12520.713058992358,1711823064.8142998,1711823064.8113062,0.0029935836791992188
"[0.7033770070752526, 0]",-12520,12520.703377007076,1711823064.947006,1711823064.9440114,0.002994537353515625
"[0.6955380652602229, 0]",-12520,12520.69553806526,1711823065.0884004,1711823065.0789108,0.00948953628540039
"[0.6969181610074999, 0]",-12520,12520.696918161007,1711823065.29097,1711823065.2835486,0.0074214935302734375
"[0.7037603549987039, 0]",-12520,12520.703760354998,1711823065.5035524,1711823065.4998643,0.0036880970001220703
"[0.6909683810653592, 0]",-12520,12520.690968381065,1711823065.6857824,1711823065.6837375,0.0020449161529541016
"[0.7071236605545751, 0]",-12527,12527.707123660555,1711823065.8173473,1711823065.8140593,0.0032880306243896484
"[0.6920081526187669, 0]",-12527,12527.692008152619,1711823065.9502094,1711823065.948209,0.0020003318786621094
"[0.7158038296272867, 0]",-12527,12527.715803829627,1711823066.0814407,1711823066.0804298,0.001010894775390625
"[0.7157927078227534, 0]",-12526,12526.715792707822,1711823066.2231646,1711823066.2156763,0.007488250732421875
"[0.6893004932320246, 0]",-12524,12524.689300493232,1711823066.3652854,1711823066.3612833,0.004002094268798828
"[0.6838637796602699, 0]",-12524,12524.68386377966,1711823066.496214,1711823066.4932535,0.0029604434967041016
"[0.6960775277012533, 0]",-12524,12524.696077527702,1711823066.6682456,1711823066.6577613,0.01048421859741211
"[0.684420070130823, 0]",-12523,12523.68442007013,1711823066.8103738,1711823066.8011112,0.009262561798095703
"[0.6839197296266429, 0]",-12523,12523.683919729627,1711823066.9616745,1711823066.9555793,0.006095170974731445
"[0.6916012517598726, 0]",-12523,12523.69160125176,1711823067.1652284,1711823067.1601,0.005128383636474609
"[0.7591377569189963, 0]",12519,12518.240862243081,1711823067.2959454,1711823067.2959454,0.0
"[0.7084429898986565, 0]",-12515,12515.708442989899,1711823067.4383903,1711823067.428071,0.010319232940673828
"[0.6896077522177925, 0]",-12515,12515.689607752218,1711823067.6101038,1711823067.6001863,0.009917497634887695
"[0.6927086705437664, 0]",-12515,12515.692708670544,1711823067.7722056,1711823067.7702048,0.0020008087158203125
"[0.6884632029440896, 0]",-12515,12515.688463202943,1711823067.914606,1711823067.9052737,0.009332418441772461
"[0.6894197377521925, 0]",0,0.6894197377521925,1711823068.1069746,1711823068.1064618,0.0005128383636474609
"[0.6881288201433986, 0]",-12515,12515.688128820144,1711823068.250358,1711823068.2400777,0.010280370712280273
"[0.6929956788944529, 0]",-12515,12515.692995678894,1711823068.4517517,1711823068.4409287,0.01082301139831543
"[0.6971569132285343, 0]",-12515,12515.69715691323,1711823068.592763,1711823068.5893643,0.0033986568450927734
"[0.6842091544991661, 0]",-12515,12515.684209154499,1711823068.7245004,1711823068.7226272,0.0018732547760009766
"[0.6871183879715609, 0]",-12515,12515.687118387972,1711823068.8566337,1711823068.8517282,0.0049054622650146484
"[0.6898154908765642, 0]",-12515,12515.689815490876,1711823069.059236,1711823069.0492864,0.009949684143066406
"[0.6980247859787413, 0]",-12515,12515.69802478598,1711823069.2006798,1711823069.1918433,0.008836507797241211
"[0.6882481384432603, 0]",-12515,12515.688248138444,1711823069.3730903,1711823069.361679,0.011411190032958984
"[0.6844283329376334, 0]",-12515,12515.684428332937,1711823069.504941,1711823069.5023134,0.0026276111602783203
"[0.6880495742834388, 0]",-12515,12515.688049574283,1711823069.646695,1711823069.6351597,0.011535167694091797
"[0.6948421416513265, 0]",-12515,12515.694842141651,1711823069.7789226,1711823069.7758954,0.003027200698852539
"[0.6825621160428851, 0]",-12515,12515.682562116042,1711823069.9617448,1711823069.957532,0.004212856292724609
"[0.6814681405222042, 0]",-12515,12515.681468140523,1711823070.1026955,1711823070.094762,0.007933378219604492
"[0.6845625896090362, 0]",-12515,12515.68456258961,1711823070.285271,1711823070.2769997,0.008271217346191406
"[0.6883096485500512, 0]",0,0.6883096485500512,1711823070.4174402,1711823070.4154468,0.001993417739868164
"[0.6823235685327049, 0]",-12515,12515.682323568533,1711823070.5592053,1711823070.5510533,0.008152008056640625
"[0.6853386163246814, 0]",-12515,12515.685338616324,1711823070.7010067,1711823070.6927977,0.008208990097045898
"[0.6826999843475887, 0]",-12515,12515.682699984347,1711823070.883361,1711823070.8809521,0.0024089813232421875
"[0.7020173578335033, 0]",-12515,12515.702017357833,1711823071.0253885,1711823071.0142834,0.011105060577392578
"[0.6912504180405978, 0]",-12515,12515.69125041804,1711823071.208352,1711823071.2018907,0.006461381912231445
"[0.6939191795563878, 0]",-12515,12515.693919179557,1711823071.3497472,1711823071.338373,0.011374235153198242
"[0.7105638866853289, 0]",-12515,12515.710563886685,1711823071.4919522,1711823071.482513,0.009439229965209961
