distance,linear_encoder_position,measurement_delta,linear_encoder_timestamp,distance_timestamp,measurement_time_delta
"[0.6825020078987136, 0]",-871,871.6825020078987,1711822027.4328098,1711822027.516629,0.08381915092468262
"[0.6964121633922078, 0]",-871,871.6964121633922,1711822027.6399353,1711822027.72286,0.08292484283447266
"[0.6950272728677859, 0]",-871,871.6950272728678,1711822027.7777326,1711822027.857285,0.07955241203308105
"[0.6908018978179883, 0]",-8,8.690801897817988,1711822027.9086607,1711822027.98802,0.07935929298400879
"[0.6993347078701072, 0]",-871,871.6993347078701,1711822028.0441897,1711822028.1242476,0.08005785942077637
"[0.6865289009650347, 0]",-8,8.686528900965035,1711822028.2705913,1711822028.349906,0.0793147087097168
"[0.6921127893669217, 0]",-871,871.6921127893669,1711822028.4018106,1711822028.4877808,0.08597016334533691
"[0.6923350437559769, 0]",-871,871.692335043756,1711822028.5405645,1711822028.6209738,0.08040928840637207
"[0.6911566219878764, 0]",-8,8.691156621987876,1711822028.67153,1711822028.7510839,0.07955384254455566
"[0.6905980686025627, 0]",-871,871.6905980686025,1711822028.8063283,1711822028.886185,0.07985663414001465
"[0.6901040707889455, 0]",-8,8.690104070788946,1711822029.0795436,1711822029.1571295,0.07758593559265137
"[0.6876382692019651, 0]",-871,871.687638269202,1711822029.210163,1711822029.290693,0.08052992820739746
"[0.6996795199217385, 0]",-871,871.6996795199217,1711822029.3876681,1711822029.4707508,0.08308267593383789
"[0.6887271487282899, 0]",-871,871.6887271487283,1711822029.625931,1711822029.705003,0.0790719985961914
"[0.6903061522818962, 0]",-871,871.6903061522819,1711822029.758762,1711822029.8402135,0.0814516544342041
"[0.6985458657700789, 0]",-8,8.698545865770079,1711822029.892737,1711822029.9717474,0.0790104866027832
"[0.6905463896854027, 0]",-871,871.6905463896854,1711822030.03232,1711822030.121244,0.08892393112182617
"[0.6811590450546803, 0]",-871,871.6811590450546,1711822030.17738,1711822030.2563698,0.07898974418640137
"[0.6888787785631522, 0]",-871,871.6888787785632,1711822030.3794396,1711822030.4608345,0.08139491081237793
"[0.6937249060857008, 0]",-871,871.6937249060857,1711822030.5153532,1711822030.5939236,0.07857036590576172
"[0.6968781482317018, 0]",-8,8.696878148231702,1711822030.6498055,1711822030.7283123,0.0785067081451416
"[0.68128098716714, 0]",-871,871.6812809871672,1711822030.784333,1711822030.863152,0.07881903648376465
"[0.6910534023722603, 0]",-8,8.69105340237226,1711822031.015752,1711822031.0955555,0.079803466796875
"[0.6930580235818093, 0]",-871,871.6930580235818,1711822031.1511326,1711822031.2316942,0.08056163787841797
"[0.6924515155207025, 0]",-871,871.6924515155207,1711822031.2828996,1711822031.362508,0.07960844039916992
"[0.6812885538333299, 0]",-8,8.68128855383333,1711822031.415521,1711822031.4943297,0.07880878448486328
"[0.6930239997204974, 0]",-871,871.6930239997205,1711822031.5456116,1711822031.628133,0.08252143859863281
"[0.6936775509681928, 0]",-8,8.693677550968193,1711822031.81274,1711822031.8924053,0.0796651840209961
"[0.6967813343012673, 0]",-871,871.6967813343012,1711822031.943932,1711822032.028875,0.08494305610656738
"[0.6928108039086713, 0]",-871,871.6928108039086,1711822032.0808864,1711822032.1593874,0.07850098609924316
"[0.6969363703101464, 0]",-871,871.6969363703101,1711822032.2499387,1711822032.3273792,0.07744050025939941
"[0.689350912574894, 0]",-871,871.6893509125749,1711822032.3798363,1711822032.4615963,0.08175992965698242
"[0.690074507224676, 0]",-8,8.690074507224676,1711822032.519404,1711822032.6097202,0.0903162956237793
"[0.6897680900751213, 0]",-871,871.6897680900752,1711822032.6675618,1711822032.762196,0.0946342945098877
"[0.6877598600421589, 0]",-871,871.6877598600422,1711822032.8184118,1711822032.8984315,0.08001971244812012
"[0.6873817157590321, 0]",-8,8.687381715759033,1711822032.952003,1711822033.0345135,0.08251047134399414
"[0.6893976233514866, 0]",-871,871.6893976233515,1711822033.0885255,1711822033.1680593,0.07953381538391113
"[0.6895895864125453, 0]",-8,8.689589586412545,1711822033.2796273,1711822033.3594604,0.0798330307006836
"[0.6922670956365184, 0]",-871,871.6922670956366,1711822033.440412,1711822033.5210426,0.08063054084777832
