distance,linear_encoder_position,measurement_delta,linear_encoder_timestamp,distance_timestamp,measurement_time_delta
"[0.7002447412252125, 0]",-881,881.7002447412252,1711821692.0577846,1711821692.1403682,0.08258366584777832
"[0.7117504285576117, 0]",-881,881.7117504285576,1711821692.1913857,1711821692.2726407,0.08125495910644531
"[0.6996972442447319, 0]",-881,881.6996972442447,1711821692.3802133,1711821692.4608064,0.08059310913085938
"[0.7127163719897414, 0]",-881,881.7127163719897,1711821692.5123687,1711821692.5915954,0.07922673225402832
"[0.6981914086984762, 0]",-881,881.6981914086984,1711821692.6491594,1711821692.7317414,0.08258199691772461
"[0.6963676640511749, 0]",-881,881.6963676640512,1711821692.8513014,1711821692.9344563,0.08315491676330566
"[0.7065014894992028, 0]",-881,881.7065014894991,1711821692.9864826,1711821693.0665412,0.08005857467651367
"[0.6928675679708676, 0]",-881,881.6928675679709,1711821693.1179285,1711821693.197963,0.08003449440002441
"[0.6952390893465868, 0]",-881,881.6952390893466,1711821693.300589,1711821693.3794253,0.07883620262145996
"[0.6977101667638455, 0]",-881,881.6977101667638,1711821693.4303465,1711821693.5094023,0.0790557861328125
"[0.6955748977010622, 0]",-881,881.695574897701,1711821693.5619302,1711821693.6405256,0.07859539985656738
"[0.7047825538557244, 0]",-881,881.7047825538557,1711821693.7540464,1711821693.8336115,0.07956504821777344
"[0.7063841234510091, 0]",-881,881.706384123451,1711821693.8876238,1711821693.9706187,0.08299493789672852
"[0.7057421967162633, 0]",-881,881.7057421967163,1711821694.0290108,1711821694.1090455,0.08003473281860352
"[0.6949580409617024, 0]",-881,881.6949580409618,1711821694.2223175,1711821694.301352,0.07903456687927246
"[0.7081046565857498, 0]",-881,881.7081046565858,1711821694.3549032,1711821694.4344158,0.0795125961303711
"[0.6987835679039794, 0]",-881,881.698783567904,1711821694.4846144,1711821694.5651605,0.08054614067077637
"[0.6967091105094174, 0]",-881,881.6967091105095,1711821694.6777432,1711821694.757252,0.07950878143310547
"[0.7007744603700564, 0]",-881,881.7007744603701,1711821694.810267,1711821694.8916945,0.08142757415771484
"[0.6971943481548747, 0]",-881,881.6971943481549,1711821694.9452927,1711821695.0329888,0.08769607543945312
"[0.7271047751815604, 0]",-881,881.7271047751816,1711821695.1769428,1711821695.2584987,0.08155584335327148
"[0.7127489554464788, 0]",-881,881.7127489554465,1711821695.3110983,1711821695.3920395,0.08094120025634766
"[0.7147041750327198, 0]",-881,881.7147041750327,1711821695.5783715,1711821695.6710722,0.09270071983337402
"[0.7117864432801044, 0]",-881,881.7117864432801,1711821695.7279546,1711821695.8107626,0.08280801773071289
"[0.6976775217658047, 0]",-881,881.6976775217659,1711821695.868766,1711821695.9508266,0.08206057548522949
"[0.6977154576295469, 0]",-881,881.6977154576296,1711821696.0540795,1711821696.13606,0.08198046684265137
"[0.7167186306787898, 0]",-881,881.7167186306788,1711821696.1869226,1711821696.2723742,0.08545160293579102
"[0.6981673076842534, 0]",-881,881.6981673076842,1711821696.3311582,1711821696.4111571,0.07999897003173828
"[0.702024685643603, 0]",-881,881.7020246856436,1711821696.5067673,1711821696.586315,0.07954764366149902
"[0.6954841289693409, 0]",-881,881.6954841289694,1711821696.6368809,1711821696.716668,0.07978701591491699
"[0.7006941626288848, 0]",-881,881.7006941626289,1711821696.7691216,1711821696.8486907,0.07956910133361816
"[0.6968987263250165, 0]",-881,881.696898726325,1711821696.9609005,1711821697.043091,0.08219051361083984
"[0.6990741577474427, 0]",-881,881.6990741577474,1711821697.0980866,1711821697.183999,0.08591246604919434
"[0.709146632199686, 0]",-881,881.7091466321997,1711821697.2365193,1711821697.3155067,0.07898736000061035
"[0.6989682522892896, 0]",-881,881.6989682522893,1711821697.4049644,1711821697.4835072,0.07854270935058594
"[0.6996207156973957, 0]",-881,881.6996207156974,1711821697.536077,1711821697.6141114,0.0780344009399414
"[0.6970756555428275, 0]",-881,881.6970756555428,1711821697.6676493,1711821697.748225,0.08057570457458496
"[0.6960327305942875, 0]",-881,881.6960327305943,1711821697.8599539,1711821697.940751,0.08079719543457031
"[0.6964965516317942, 0]",-881,881.6964965516318,1711821697.9920359,1711821698.0743902,0.08235430717468262
"[0.6998193365237915, 0]",-881,881.6998193365238,1711821698.1266508,1711821698.205692,0.0790412425994873
"[0.6955958771527028, 0]",-881,881.6955958771528,1711821698.3158252,1711821698.3945613,0.0787360668182373
"[0.6958330972222708, 0]",-881,881.6958330972222,1711821698.4453855,1711821698.5244322,0.07904672622680664
"[0.6964885569408545, 0]",-881,881.6964885569408,1711821698.5764635,1711821698.6550472,0.0785837173461914
"[0.6987344752237482, 0]",-881,881.6987344752238,1711821698.7738469,1711821698.852,0.07815313339233398
"[0.6959780457614296, 0]",-881,881.6959780457614,1711821698.904401,1711821698.9861212,0.08172011375427246
"[0.6952876454563538, 0]",-881,881.6952876454563,1711821699.0392182,1711821699.1195443,0.08032608032226562
"[0.6967270783762903, 0]",-881,881.6967270783763,1711821699.2306018,1711821699.3129003,0.08229851722717285
"[0.698934132591063, 0]",-881,881.698934132591,1711821699.3996294,1711821699.479185,0.07955574989318848
"[0.6963192351130647, 0]",-881,881.696319235113,1711821699.531707,1711821699.6126907,0.08098363876342773
"[0.6943002887312432, 0]",-881,881.6943002887313,1711821699.684718,1711821699.76442,0.07970213890075684
"[0.6975714930826071, 0]",-881,881.6975714930826,1711821699.816593,1711821699.8970208,0.08042788505554199
"[0.6957587800538425, 0]",-881,881.6957587800539,1711821699.9481597,1711821700.0310056,0.08284592628479004
"[0.6959850133701792, 0]",-881,881.6959850133702,1711821700.1416316,1711821700.2211523,0.07952070236206055
"[0.6983122898196067, 0]",-881,881.6983122898196,1711821700.2783704,1711821700.3636284,0.08525800704956055
"[0.7028332622004112, 0]",-881,881.7028332622004,1711821700.4204357,1711821700.5064735,0.08603787422180176
"[0.6955581125582727, 0]",-881,881.6955581125583,1711821700.5980873,1711821700.6765616,0.07847428321838379
"[0.6965091053050763, 0]",-881,881.696509105305,1711821700.729805,1711821700.8091567,0.07935166358947754
"[0.6952088458049454, 0]",-881,881.6952088458049,1711821700.8634365,1711821700.9420877,0.07865118980407715
"[0.6964204437798192, 0]",-881,881.6964204437799,1711821701.06577,1711821701.144852,0.07908201217651367
"[0.694379429573524, 0]",-881,881.6943794295735,1711821701.198686,1711821701.2776775,0.07899165153503418
"[0.6952217020304287, 0]",-881,881.6952217020304,1711821701.330907,1711821701.4126081,0.08170104026794434
"[0.6967785950768992, 0]",-881,881.6967785950769,1711821701.5277467,1711821701.6069806,0.07923388481140137
"[0.6953306130005156, 0]",-881,881.6953306130005,1711821701.6585221,1711821701.7371151,0.07859301567077637
"[0.6962119937226648, 0]",-881,881.6962119937226,1711821701.787134,1711821701.8677156,0.0805816650390625
"[0.6972785969920282, 0]",-881,881.6972785969921,1711821701.985076,1711821702.0661573,0.08108139038085938
"[0.6948030455221533, 0]",-881,881.6948030455221,1711821702.117486,1711821702.1985464,0.08106040954589844
"[0.6984019541085084, 0]",-881,881.6984019541085,1711821702.2531378,1711821702.3327007,0.07956290245056152
"[0.6975456184097214, 0]",-881,881.6975456184098,1711821702.436683,1711821702.5177255,0.08104252815246582
"[0.6940677340292816, 0]",-881,881.6940677340293,1711821702.5712776,1711821702.648826,0.07754826545715332
"[0.6944264893050953, 0]",-881,881.6944264893051,1711821702.7008374,1711821702.7798162,0.0789787769317627
"[0.6971998193196397, 0]",-881,881.6971998193196,1711821702.8937407,1711821702.9743054,0.08056473731994629
"[0.6972589183375436, 0]",-881,881.6972589183375,1711821703.0325885,1711821703.1119277,0.07933926582336426
"[0.6973901046368387, 0]",-881,881.6973901046368,1711821703.1635015,1711821703.241102,0.07760047912597656
"[0.6994355953221056, 0]",-881,881.6994355953221,1711821703.380699,1711821703.458475,0.07777619361877441
"[0.6972697099428542, 0]",-881,881.6972697099428,1711821703.5097947,1711821703.5883365,0.07854175567626953
"[0.7028885427518561, 0]",-881,881.7028885427519,1711821703.642257,1711821703.7218263,0.07956933975219727
"[0.701151448083182, 0]",-881,881.7011514480832,1711821703.7967243,1711821703.8767662,0.08004188537597656
"[0.6955752720627902, 0]",-881,881.6955752720628,1711821703.9290612,1711821704.0098877,0.0808265209197998
"[0.7001873832679997, 0]",-881,881.700187383268,1711821704.0634294,1711821704.1420357,0.07860636711120605
"[0.7289941103092239, 0]",-881,881.7289941103093,1711821704.2527766,1711821704.3327694,0.07999277114868164
"[0.6983587788838412, 0]",-881,881.6983587788839,1711821704.3846858,1711821704.4622362,0.07755041122436523
"[0.702818315867875, 0]",-881,881.7028183158678,1711821704.5165083,1711821704.5960581,0.07954978942871094
"[0, 0]",-881,881,1711821704.708079,1711821704.791072,0.0829927921295166
"[0, 0]",-881,881,1711821704.923822,1711821705.0052621,0.08144021034240723
"[0, 0]",-881,881,1711821705.1661355,1711821705.2445672,0.07843160629272461
"[0, 0]",-881,881,1711821705.2961519,1711821705.3744788,0.07832694053649902
"[0, 0]",-881,881,1711821705.4260442,1711821705.5070486,0.08100438117980957
"[0, 0]",-881,881,1711821705.6208646,1711821705.7014508,0.08058619499206543
"[0, 0]",-881,881,1711821705.7572584,1711821705.83983,0.08257150650024414
"[0, 0]",-881,881,1711821705.8950598,1711821705.974636,0.07957625389099121
"[0, 0]",-881,881,1711821706.0790617,1711821706.158601,0.07953929901123047
"[0, 0]",-881,881,1711821706.2109706,1711821706.293131,0.08216047286987305
"[0, 0]",-881,881,1711821706.3469043,1711821706.4250152,0.07811093330383301
"[0.7131711574867742, 0]",-881,881.7131711574867,1711821706.5356138,1711821706.6149342,0.07932043075561523
"[0.6966534417154342, 0]",-881,881.6966534417154,1711821706.6656077,1711821706.7444015,0.07879376411437988
"[0.6958021795442344, 0]",-881,881.6958021795442,1711821706.798703,1711821706.878091,0.07938814163208008
"[0.6980588872078796, 0]",-881,881.6980588872079,1711821706.99156,1711821707.0728407,0.08128070831298828
"[0.700312805175784, 0]",-881,881.7003128051758,1711821707.1254315,1711821707.2042356,0.07880401611328125
"[0.6960626401136958, 0]",-881,881.6960626401137,1711821707.2564354,1711821707.3358667,0.07943129539489746
"[0.8635589616209398, 0]",-881,881.8635589616209,1711821707.5259917,1711821707.6072245,0.08123278617858887
"[0.731217572515815, 0]",-881,881.7312175725158,1711821707.6859806,1711821707.7755387,0.08955812454223633
"[0.783542464665732, 0]",-881,881.7835424646657,1711821707.8313727,1711821707.9124525,0.08107972145080566
"[0.6949548364751383, 0]",-881,881.6949548364752,1711821708.0468323,1711821708.1313915,0.08455920219421387
"[0.7105728660571311, 0]",-881,881.7105728660571,1711821708.2463121,1711821708.363288,0.11697578430175781
"[0.6935183035042822, 0]",-881,881.6935183035043,1711821708.4156713,1711821708.4954844,0.07981300354003906
"[0.7010829820693921, 0]",-881,881.7010829820694,1711821708.5473995,1711821708.625983,0.0785834789276123
"[0.6992764621396335, 0]",-881,881.6992764621397,1711821708.8189237,1711821708.8988776,0.07995390892028809
"[0.701604169855987, 0]",-881,881.701604169856,1711821708.952088,1711821709.033615,0.0815269947052002
"[0.6984783741689359, 0]",-881,881.698478374169,1711821709.0856323,1711821709.1651962,0.07956385612487793
"[0.6959499252834629, 0]",-881,881.6959499252835,1711821709.276363,1711821709.355388,0.0790250301361084
